1	84578
1	84848
1	84911
1	85034
1	85265
1	85373
1	85663
1	85925
1	85944
1	86084
1	86198
1	86901
1	87207
1	87316
1	87490
1	87780
1	87911
1	88745
1	88766
1	88995
1	89124
1	89430
1	89581
1	89762
1	89805
1	89894
1	90106
1	90168
1	90252
1	90516
1	90576
1	90633
1	90981
1	90997
1	91022
1	91419
1	91614
1	91693
1	91731
1	91812
1	92010
1	92092
1	92134
1	92500
1	92532
1	92724
1	92941
1	92955
1	93040
1	93112
1	93136
1	93573
1	93602
1	93711
1	93742
1	93756
1	93782
1	93786
1	94204
1	94287
1	94518
1	94767
1	94863
1	95048
1	95191
1	95240
1	95281
1	95327
1	95353
1	95552
1	95595
1	95688
1	95918
1	96092
1	96311
1	97274
1	97802
1	98347
1	98636
1	99107
1	99244
1	99348
1	99374
1	99545
1	99606
1	99610
1	99929
1	99974
1	100000
1	100273
1	100300
1	100687
1	101450
1	101451
1	101452
1	101471
1	101547
1	101563
1	101607
1	101628
1	101712
1	101766
1	101940
1	101991
1	102474
1	102606
1	102699
1	102819
1	102852
1	103170
1	103476
1	103484
1	103724
1	103899
1	103902
1	104376
1	105028
1	105108
1	105132
1	105290
1	105777
1	105783
1	106085
1	106104
1	106112
1	106156
1	106326
1	106530
1	106581
1	106889
1	107055
1	107076
1	107078
1	107190
1	107412
1	107463
1	107484
1	107850
1	108426
1	108630
1	108691
1	108804
1	108880
1	108907
1	109443
1	109624
1	109639
1	109650
1	109945
1	109984
1	110186
1	110293
1	110981
1	111068
1	111245
1	111458
1	111581
1	111731
1	111986
1	112063
1	112221
1	112339
1	112433
1	113522
1	113583
1	113593
1	113617
1	113665
1	113905
1	113907
1	114070
1	114112
1	114148
1	114227
1	114357
1	114465
1	115062
1	115372
1	115512
1	115606
1	115800
1	115998
1	116037
1	116526
1	116550
1	116850
1	116949
1	117510
1	118116
1	118695
1	118723
1	118765
1	118999
1	119020
1	119029
1	119050
1	119062
1	119071
1	119167
1	119242
1	120441
1	120794
1	120797
1	121280
1	121484
1	121949
1	121976
1	122339
1	122436
1	122690
1	122951
1	123008
1	123382
1	123405
1	123612
1	123707
1	123785
1	123842
1	123890
1	123995
1	124001
1	124073
1	124189
1	124355
1	124462
1	124494
1	124516
1	125151
1	125160
1	125169
1	125382
1	125616
1	125619
1	125670
1	125939
1	126462
1	126468
1	126483
1	126501
1	126553
1	127023
1	127062
1	127396
1	127400
1	127485
1	128001
1	128435
1	128864
1	129063
1	129476
1	129517
1	129601
1	130076
1	130263
1	131303
1	132055
1	132128
1	132552
1	132735
1	132994
1	133083
1	133211
1	133420
1	133429
1	133443
1	133749
1	133754
1	133857
1	134190
1	134256
1	134328
1	134414
1	134475
1	134531
1	134587
1	134604
1	134662
1	134685
1	135093
1	135417
1	135827
1	135952
1	136254
1	136910
1	136958
1	136961
1	136969
1	137063
1	137132
1	137148
1	137167
1	137237
1	137264
1	138160
1	138352
1	138367
1	138591
1	139045
1	139049
1	139055
1	139076
1	139298
1	139351
1	139598
1	139692
1	141802
1	141984
1	142132
1	143067
1	143390
1	143558
1	143638
1	143766
1	143781
1	143806
1	144285
1	144303
1	144573
1	145515
1	145720
1	145776
1	145975
1	146226
1	146634
1	146799
1	147414
1	147598
1	147609
1	147697
1	147717
1	147724
1	148610
1	148749
1	149268
1	149454
1	150462
1	150590
1	150626
1	150804
1	150921
1	151307
1	151311
1	151333
1	151478
1	151511
1	151516
1	151521
1	151541
1	151611
1	151651
1	151850
1	152004
1	152061
1	152274
1	152336
1	152728
1	153078
1	153326
1	153786
1	154086
1	154217
1	154993
1	155339
1	155421
1	155751
1	155922
1	156314
1	156355
1	156469
1	156521
1	156597
1	156651
1	157339
1	157428
1	157504
1	157564
1	157912
1	158089
1	158260
1	158597
1	158641
1	158686
1	159527
1	159703
1	166420
1	166458
1	166902
1	167516
1	167757
1	168148
1	168244
1	168335
1	168451
1	168981
1	169093
1	169417
1	169476
1	169629
1	169638
1	169689
1	169830
1	170051
1	170386
1	170558
1	170564
1	170726
1	170945
1	171377
1	171389
1	171392
1	171975
1	172280
1	172431
1	172505
1	172544
1	172559
1	172616
1	172655
1	173133
1	173342
1	173947
1	173960
1	173966
1	175354
1	175729
1	175849
1	175897
1	175935
1	175990
1	176192
1	177137
1	177140
1	177196
1	177589
1	177667
1	177726
1	178186
1	178270
1	178389
1	178397
1	178448
1	178532
1	178563
1	178602
1	178630
1	178654
1	178674
1	178682
1	178757
1	178802
1	179247
1	179437
1	179493
1	179614
1	179687
1	179708
1	179709
1	179729
1	179772
1	179796
1	179997
1	180025
1	180049
1	180139
1	180149
1	180221
1	180286
1	180328
1	180509
1	180602
1	180646
1	180672
1	180696
1	180697
1	180715
1	180728
1	180737
1	180757
1	180807
1	180818
1	180822
1	180906
1	180934
1	181009
1	181114
1	181161
1	181209
1	181581
1	181583
1	181595
1	181610
1	181647
1	181662
1	181663
1	181698
1	181746
1	181772
1	181926
1	181990
1	182040
1	182093
1	182184
1	182213
1	182251
1	182355
1	182381
1	190504
1	190558
1	190951
1	191066
1	192170
1	192569
1	192723
1	192795
1	193131
1	193662
1	193752
1	193807
1	194475
1	194499
1	194625
1	194781
1	194831
1	195126
1	195138
1	195144
1	195189
1	195204
1	195249
1	195293
1	195296
1	195297
1	195469
1	195585
1	195672
1	195677
1	195679
1	195720
1	196065
1	196196
1	196247
1	196260
1	196261
1	196335
1	196389
1	196394
1	196471
1	196500
1	196538
1	196564
1	196584
1	196587
1	196648
1	196654
1	196696
1	196721
1	196747
1	196748
1	196842
1	196891
1	196910
1	196911
1	196932
1	196961
1	197042
1	197051
1	197054
1	197216
1	197243
1	197266
1	197750
1	197758
1	197760
1	197766
1	197791
1	197803
1	197811
1	197819
1	197825
1	197834
1	197847
1	197891
1	197902
1	197908
1	197920
1	197921
1	197925
1	197951
1	197969
1	198022
1	198034
1	198091
1	198113
1	198118
1	198157
1	198201
1	198215
1	198232
1	198235
1	198244
1	198252
1	198259
1	198265
1	198299
1	198323
1	198398
1	198422
1	198463
1	198468
1	198476
1	198487
1	198560
1	198561
1	198563
1	198566
1	198568
1	198582
1	198601
1	198604
1	198737
1	198745
1	202825
1	202840
1	202849
1	202858
1	202863
1	202945
1	202957
1	202977
1	202994
1	203070
1	203071
1	203086
1	203103
1	203104
1	203142
1	203157
1	203193
1	203205
1	203229
1	203283
1	203311
1	203312
1	203320
1	222917
1	223062
2	8785
2	8810
2	9832
2	10401
2	10463
2	10487
2	10565
2	10572
2	10747
2	10801
2	10810
2	10862
2	10877
2	10919
2	11017
2	11043
2	11052
2	11416
2	11612
2	11687
2	11738
2	11855
2	12122
2	12356
2	12470
2	12485
2	12511
2	12684
2	12728
2	12839
2	12848
2	13097
2	13189
2	13313
2	14661
2	15632
2	15835
2	16530
2	16697
2	16770
2	17181
2	17571
2	18514
2	20079
2	21325
2	21461
2	21610
2	21612
2	21682
2	22234
2	22273
2	22423
2	22710
2	23330
2	23766
2	24052
2	24058
2	24362
2	24448
2	24838
2	25334
2	25639
2	25680
2	26040
2	26387
2	26458
2	26536
2	26596
2	26767
2	26822
2	26950
2	27118
2	27157
2	27232
2	27577
2	27998
2	28073
2	28490
2	28538
2	28580
2	28586
2	28598
2	28814
2	28960
2	29052
2	29064
2	29138
2	29192
2	29200
2	29257
2	29269
2	29323
2	36363
2	36381
2	36385
2	36709
2	36767
2	37454
2	37956
2	39946
2	40720
2	40760
2	40812
2	41336
2	41629
2	41733
2	41781
2	41802
2	41932
2	41973
2	42009
2	42177
2	42847
2	42929
2	42956
2	43008
2	43572
2	43588
2	44008
2	44032
2	44047
2	44950
2	45353
2	45360
2	45392
2	45846
2	45866
2	46461
2	46524
2	46638
2	46930
2	47070
2	47197
2	47288
2	47777
2	47900
2	48076
2	48137
2	48655
2	48677
2	48871
2	48881
2	50071
2	50072
2	50557
2	50583
2	50947
2	51244
2	51721
2	51921
2	52202
2	52566
2	53230
2	53815
2	54057
2	54338
2	54474
2	54614
2	54813
2	54975
2	56276
2	58113
2	58134
2	58180
2	58181
2	58900
2	59001
2	59086
2	59277
2	59384
2	59587
2	60035
2	60373
2	60431
2	60504
2	60551
2	60592
2	60608
2	60829
2	60901
2	60917
2	61024
2	61067
2	61089
2	61103
2	61166
2	61199
2	61202
2	61208
2	61287
2	61304
2	61377
2	61447
2	62194
2	62381
2	63305
2	63416
2	63428
2	63732
2	63788
2	63955
2	64724
2	64820
2	65145
2	65171
2	65204
2	65315
2	65450
2	65468
2	65480
2	65585
2	65606
2	66491
2	66578
2	66746
2	66889
2	68600
2	68867
2	69278
2	69484
2	69727
2	69817
2	69823
2	69840
2	69901
2	70006
2	70169
2	70990
2	71004
2	71161
2	71383
2	72198
2	72209
2	72441
2	72597
2	73226
2	73697
2	74246
2	74263
2	74291
2	74300
2	74441
2	74528
2	74585
2	74713
2	74767
2	74853
2	74884
2	74920
2	75091
2	75564
2	75645
2	75876
2	75882
2	75903
2	75904
2	75914
2	75941
2	75945
2	75965
2	75984
2	76006
2	76007
2	76022
2	76039
2	76053
2	76060
2	76062
2	76074
2	76078
2	76094
2	76111
2	76112
2	76124
2	76157
2	76164
2	76179
2	76203
2	76212
2	76213
2	76314
2	76362
2	76422
2	76887
2	76931
2	77223
2	77259
2	78183
2	78288
2	78537
2	78705
2	78876
2	79279
2	79295
2	79444
2	79470
2	80573
2	80834
2	81093
2	81331
2	81388
2	81418
2	81427
2	81448
2	81451
2	81460
2	81478
2	81826
2	82221
2	82363
2	82429
2	84294
2	84305
2	84413
2	84532
2	84739
2	85702
2	86107
2	86323
2	86335
2	86390
2	86518
2	86533
2	86709
2	86815
2	86863
2	87169
2	87772
2	87783
2	87983
2	88289
2	88365
2	88373
2	88396
2	89269
2	89325
2	89606
2	89751
2	89926
2	89964
2	90193
2	90202
2	90237
2	90273
2	90282
2	90326
2	90384
2	90695
2	90736
2	90834
2	91043
2	91111
2	91278
2	91811
2	91895
2	92047
2	92062
2	92128
2	92393
2	92395
2	92409
2	92719
2	92890
2	92992
2	93057
2	93235
2	93457
2	93469
2	93522
2	93526
2	93611
2	93782
2	93981
2	94305
2	94745
2	95117
2	95275
2	95739
2	95759
2	96072
2	96112
2	96518
2	96723
2	96867
2	97117
2	97345
2	97608
2	97656
2	97707
2	97743
2	97805
2	97884
2	97956
2	98547
2	98568
2	98862
2	99417
2	99756
2	99759
2	99849
2	100394
2	100697
2	100968
2	101028
2	101040
2	101222
2	101479
2	101567
2	101607
2	101636
2	101646
2	101651
2	101671
2	101689
2	101694
2	101704
2	101919
2	102050
2	102116
2	102140
2	102242
2	102419
2	102734
2	102770
2	102893
2	102914
2	103013
2	103296
2	103444
2	103515
2	103627
2	103685
2	103759
2	104383
2	104665
2	104856
2	104953
2	105583
2	105610
2	105621
2	105811
2	105868
2	105898
2	106195
2	106750
2	106765
2	107118
2	107236
2	107291
2	107326
2	107745
2	107893
2	108015
2	108114
2	108175
2	108201
2	108557
2	108591
2	108750
2	109186
2	109482
2	109500
2	109506
2	109774
2	109953
2	109980
2	109992
2	109997
2	110024
2	110115
2	110433
2	110743
2	111462
2	111469
2	111626
2	111639
2	112231
2	112464
2	112510
2	113218
2	113531
2	113549
2	113971
2	114016
2	114793
2	115263
2	115780
2	115783
2	116084
2	116102
2	116311
2	116354
2	116405
2	116476
2	116528
2	116578
2	116659
2	116701
2	116704
2	116707
2	116727
2	116832
2	116848
2	116850
2	117429
2	117506
2	118141
2	118245
2	118370
2	118422
2	118758
2	118815
2	118905
2	118944
2	119406
2	119446
2	119499
2	119506
2	119523
2	119580
2	119586
2	119618
2	119683
2	119892
2	119934
2	120260
2	120630
2	120703
2	120704
2	120867
2	121110
2	121413
2	121800
2	122705
2	123023
2	123800
2	123952
2	124007
2	124115
2	124121
2	124505
2	124595
2	124695
2	124959
2	125507
2	125570
2	126130
2	126339
2	126641
2	127596
2	127620
2	127625
2	128132
2	128153
2	128244
2	128267
2	128479
2	128480
2	129254
2	129308
2	129386
2	129497
2	129692
2	129726
2	130988
2	131051
2	131705
2	131907
2	132576
2	132634
2	132939
2	132945
2	132975
2	133163
2	133490
2	133560
2	133612
2	134638
2	135382
2	135443
2	135489
2	135630
2	135667
2	135718
2	136086
2	136632
2	137272
2	137453
2	137859
2	137868
2	137882
2	138068
2	138095
2	138101
2	138102
2	138346
2	138500
2	138529
2	138686
2	138689
2	138698
2	138791
2	139079
2	139124
2	139808
2	139989
2	140152
2	140282
2	140317
2	140360
2	140535
2	140659
2	141015
2	141078
2	141175
2	141191
2	142364
2	142427
2	142804
2	143127
2	143136
2	143142
2	143329
2	143431
2	143604
2	143694
2	144853
2	145399
2	145474
2	145486
2	145735
2	146027
2	146099
2	146107
2	146114
2	146217
2	146330
2	146609
2	147100
2	147134
2	147197
2	148726
2	149573
2	149613
2	149827
2	149872
2	150200
2	150228
2	150844
2	151397
2	151400
2	151407
2	151574
2	151856
2	151976
2	152073
2	152171
2	152366
2	152612
2	152624
2	152690
2	152894
2	153007
2	153026
2	153369
2	154025
2	154142
2	154326
2	154387
2	154619
2	154740
2	154799
2	154802
2	155010
2	155267
2	155354
2	155427
2	156071
2	156194
2	156545
2	156608
2	156701
2	156902
2	157040
2	157100
2	157193
2	157967
2	158225
2	158456
2	158475
2	158594
2	158606
2	158706
2	158720
2	158953
2	159079
2	159094
2	159397
2	159427
2	159452
2	159520
2	159595
2	159731
2	159929
2	160348
2	160403
2	160618
2	160726
2	160810
2	161757
2	161878
2	161923
2	161941
2	162773
2	163356
2	164383
2	164419
2	164468
2	164474
2	164844
2	164951
2	165345
2	165525
2	165586
2	165782
2	166572
2	166607
2	166703
2	166769
2	166973
2	167174
2	167373
2	167426
2	167527
2	167975
2	167998
2	168020
2	168150
2	168448
2	169483
2	169496
2	169621
2	169805
2	169820
2	169875
2	170167
2	170206
2	170442
2	170555
2	170612
2	170716
2	170777
2	171433
2	171570
2	171612
2	171678
2	171819
2	172238
2	172245
2	172488
2	172489
2	172665
2	172710
2	173023
2	173634
2	173640
2	173659
2	174474
2	174871
2	174881
2	174882
2	175054
2	175109
2	175252
2	175253
2	175316
2	175409
2	175439
2	175505
2	175526
2	175625
2	175964
2	176009
2	176084
2	176261
2	176332
2	177622
2	177793
2	178351
2	178570
2	178867
2	179737
2	179854
2	179872
2	179881
2	180070
2	180607
2	181005
2	181024
2	181033
2	181034
2	181279
2	181302
2	181635
2	181646
2	181705
2	181873
2	182360
2	182475
2	182569
2	182796
2	182892
2	182901
2	183084
2	183168
2	183198
2	183262
2	183369
2	183726
2	183810
2	183872
2	183889
2	184144
2	184218
2	184249
2	184343
2	185209
2	185711
2	185762
2	186322
2	186369
2	186424
2	186522
2	186617
2	187075
2	187308
2	187552
2	187714
2	187744
2	187795
2	187873
2	187900
2	187990
2	188032
2	188050
2	189209
2	189223
2	189456
2	189576
2	189673
2	190032
2	190211
2	190583
2	190620
2	190670
2	190881
2	191050
2	191069
2	191091
2	191356
2	191470
2	191528
2	191879
2	192038
2	193513
2	193673
2	193715
2	194226
2	194358
2	194364
2	194802
2	195009
2	195186
2	195960
2	196145
2	196241
2	196290
2	196291
2	196417
2	196430
2	196432
2	196454
2	196455
2	196478
2	196492
2	196505
2	196510
2	196581
2	197393
2	198713
2	198877
2	198901
2	199073
2	199235
2	199250
2	199514
2	199893
2	199934
2	200008
2	200033
2	200070
2	200483
2	200522
2	200530
2	201003
2	201611
2	201651
2	203910
2	204458
2	204536
2	205891
2	205958
2	206076
2	206357
2	206394
2	206809
2	206921
2	207109
2	207133
2	207607
2	207628
2	207731
2	207741
2	207891
2	207973
2	208219
2	208417
2	208715
2	208870
2	208879
2	208915
2	209245
2	209301
2	209572
2	209754
2	210141
2	210285
2	210387
2	210582
2	210935
2	210990
2	211332
2	211432
2	211455
2	211581
2	211745
2	212351
2	212537
2	212565
2	212893
2	213016
2	213139
2	213166
2	213260
2	213386
2	213461
2	214138
2	214201
2	214266
2	214449
2	214711
2	214810
2	214993
2	215147
2	216346
2	216409
2	216473
2	216830
2	217015
2	217109
2	217353
2	217636
2	217676
2	218096
2	218156
2	218346
2	218507
2	218513
2	218543
2	218593
2	218666
2	218741
2	219179
2	219197
2	219381
2	219449
2	219755
2	219832
2	219865
2	220055
2	220136
2	220331
2	220451
2	220618
2	227066
2	227201
2	227280
2	227328
2	227387
2	227758
2	227881
2	228098
2	228106
2	228251
2	228440
2	228677
2	229020
2	229334
2	229403
2	229570
2	229715
2	229752
2	229981
2	230020
2	230037
2	230068
2	230610
2	230849
2	231362
2	231574
2	231704
2	231837
2	231846
2	232276
2	232618
2	233204
2	233266
2	233851
2	234092
2	234568
2	234573
2	234644
2	234712
2	235113
2	235191
2	235219
2	235266
2	235634
2	235798
2	235877
2	235916
2	235922
2	236390
2	237151
2	237479
2	237515
2	237651
2	237723
2	237732
2	237733
2	237735
2	237739
2	237755
2	237775
2	237781
2	237957
2	237991
2	238041
2	238044
2	238056
2	238105
2	238200
2	238205
2	238206
2	238216
2	238225
2	238254
2	238270
2	238274
2	238282
2	238291
2	238298
2	238307
2	238333
2	238603
2	238609
2	238663
2	238699
2	238800
2	238829
2	238875
2	239052
2	239405
2	240243
2	240306
2	240579
2	240840
2	240866
2	240960
2	240963
2	241482
2	241628
2	241707
2	242603
2	242634
2	242640
2	242641
2	242721
2	243090
2	243486
2	243609
2	243768
2	243780
2	243846
2	244255
2	245192
2	245489
2	246026
2	246027
2	246968
2	247040
2	248130
2	248464
2	248516
2	248671
2	248728
2	249250
2	249294
2	249469
2	249663
2	249904
2	250394
2	250781
2	250965
2	251134
2	251584
2	251816
2	251820
2	251893
2	252185
2	252189
2	252244
2	252271
2	252273
2	252279
2	252290
2	252371
2	252493
2	252983
2	253448
2	253616
2	253801
2	254064
2	254162
2	254349
2	254395
2	254815
2	254834
2	254999
2	255127
2	255128
2	255332
2	255960
2	256745
2	256903
2	256961
2	257039
2	257186
2	257910
2	257989
2	258153
2	258269
2	258313
2	258409
2	258449
2	259235
2	265673
2	265831
2	266006
2	266529
2	266551
2	266578
2	266788
2	266985
2	267223
2	267428
2	267510
2	267525
2	267719
2	267923
2	268027
2	268270
2	268319
2	269013
2	269020
2	269025
2	269026
2	269029
2	269036
2	269210
2	269230
2	269369
2	269402
2	269532
2	269578
2	269600
2	269846
2	269964
2	270121
2	270573
2	271568
2	273578
2	273868
2	274896
2	274937
2	275024
2	275600
2	276249
2	276403
2	276628
2	278176
2	278796
2	278980
2	280022
2	280053
2	280400
2	280633
2	280660
2	280822
2	281098
2	281137
2	281370
2	282921
2	282965
2	283315
2	283469
2	283800
2	283935
2	285379
2	286468
2	286863
2	286939
2	287260
2	287512
2	287617
2	288039
2	288152
2	288855
2	288870
2	288953
2	289069
2	289328
2	289342
2	289391
2	289409
2	291206
2	291734
2	292212
2	292338
2	292964
2	292991
2	293057
2	293105
2	293159
2	293354
2	293399
2	293405
2	293698
2	293756
2	293963
2	294020
2	294505
2	294755
2	294937
2	295631
2	295831
2	295988
2	296435
2	297266
2	297967
2	298009
2	298189
2	298274
2	298438
2	298678
2	298732
2	298759
2	298978
2	298999
2	299029
2	299056
2	299059
2	299065
2	299082
2	299084
2	299092
2	299102
2	299156
2	299158
2	299182
2	299196
2	299230
2	299876
2	299935
2	301324
2	301330
2	301357
2	301530
2	301588
2	301589
2	301683
2	301814
2	301834
2	301964
2	301985
2	302192
2	302285
2	302360
2	302484
2	302554
2	302576
2	303121
2	303135
2	303138
2	303237
2	303256
2	303262
2	303295
2	303371
2	303435
2	303446
2	303452
2	303458
2	303465
2	303520
2	303537
2	303729
2	303904
2	303911
2	303967
2	304001
2	304053
2	304197
2	304221
2	304314
2	304430
2	304640
2	304859
2	304981
2	305677
2	305991
2	306023
2	306460
2	306593
2	306737
2	306970
2	307359
2	307512
2	307537
2	307597
2	307819
2	308002
2	308171
2	308564
2	308857
2	309178
2	309255
2	309264
2	309324
2	309390
2	309489
2	309528
2	309899
2	309939
2	310386
2	310985
2	311000
2	311159
2	311180
2	311228
2	311267
2	311649
2	311653
2	311711
2	311842
2	311940
2	312029
2	312167
2	312596
2	312665
2	312686
2	312995
2	313154
2	313200
2	313448
2	313475
2	313523
2	313535
2	313595
2	313673
2	313817
2	314073
2	314492
2	314917
2	314932
2	314936
2	315206
2	315237
2	315289
2	315469
2	315559
2	316150
2	316180
2	316288
2	316345
2	316646
2	316758
2	317252
2	317476
2	317582
2	317626
2	317648
2	317789
2	317861
2	318107
2	318123
2	318176
2	318225
2	318592
2	318664
2	318817
2	318982
2	319000
2	319018
2	319045
2	319087
2	319547
2	319696
2	319717
2	320182
2	320188
2	320224
2	320539
2	320583
2	320632
2	320635
2	320644
2	320656
2	320988
2	321385
2	321668
2	321857
2	321867
2	321906
2	321996
2	322107
2	322122
2	322182
2	322266
2	322458
2	322620
2	322688
2	322953
2	323106
2	323214
2	323441
2	323577
2	323960
2	324037
2	324099
2	324151
2	324220
2	324464
2	324489
2	324542
2	324730
2	325131
2	325202
2	325559
2	325657
2	325701
2	325802
2	325840
2	325889
2	325904
2	326293
2	326297
2	326314
2	326339
2	326608
2	326673
2	326677
2	326704
2	326734
2	326744
2	326754
2	326757
2	326765
2	326899
2	327759
2	327989
2	328068
2	328179
2	328278
2	328531
2	328557
2	328805
2	328908
2	329185
2	329583
2	329654
2	329690
2	329703
2	330203
2	330304
2	330377
2	330515
2	330895
2	331446
2	331580
2	331783
2	331827
2	331898
2	332114
2	332399
2	332412
2	332422
2	332520
2	332548
2	332609
2	332611
2	332612
2	332799
2	333015
2	333018
2	333051
2	333078
2	333147
2	333194
2	333205
2	333319
2	333321
2	334093
2	334297
2	334330
2	334368
2	334376
2	334452
2	334911
2	334938
2	336591
2	336720
2	336747
2	337074
2	337075
2	337088
2	337437
2	337447
2	337526
2	337611
2	337618
2	337706
2	337834
2	338142
2	339074
2	339083
2	339200
2	339902
2	339903
2	340205
2	340737
2	340788
2	341038
2	341391
2	341451
2	341533
2	341567
2	341973
2	342004
2	342048
2	342383
2	342691
2	343142
2	343361
2	343406
2	343418
2	343713
2	343730
2	343970
2	344211
2	344225
2	344282
2	344668
2	345050
2	345159
2	345635
2	345726
2	345727
2	345769
2	345781
2	345849
2	345853
2	345955
2	346277
2	346363
2	346636
2	346690
2	346741
2	346851
2	346927
2	347068
2	347442
2	347540
2	347559
2	347560
2	347587
2	347777
2	347803
2	347856
2	347935
2	348820
2	348859
2	349446
2	349482
2	349616
2	349661
2	349712
2	349779
2	349926
2	349989
2	350107
2	350197
2	350205
2	350209
2	350219
2	350220
2	350227
2	350246
2	350792
2	350931
2	350936
2	350937
2	350939
2	351015
2	351436
2	351535
2	351865
2	351926
2	351962
2	352016
2	352198
2	352358
2	352513
2	352655
2	352751
2	352907
2	353932
2	354332
2	354452
2	354704
2	354720
2	354911
2	355034
2	355151
2	355496
2	355688
2	355862
2	355918
2	356221
2	356424
2	356426
2	356546
2	356580
2	356648
2	356897
2	356920
2	357066
2	357752
2	358049
2	358229
2	358661
2	359006
2	359051
2	359071
2	359186
2	359192
2	359285
2	359576
2	359600
2	359978
2	360661
2	360678
2	360709
2	361315
2	361354
2	361468
2	361470
2	361480
2	361507
2	361669
2	362104
2	362135
2	362257
2	362377
2	362537
2	362570
2	362833
2	362890
2	363091
2	363140
2	363228
2	363277
2	363386
2	363533
2	363551
2	363574
2	363700
2	363721
2	364005
2	364175
2	364231
2	364308
2	364449
2	364715
2	364729
2	364796
2	365366
2	365576
2	365753
2	365838
2	365946
2	366120
2	366264
2	366285
2	366634
2	366754
2	366873
2	366921
2	367249
2	367377
2	367378
2	367429
2	367502
2	367503
2	367531
2	367618
2	367695
2	367724
2	367774
